subgroup,model,n,positives,prevalence,threshold,roc_auc,pr_auc,brier,log_loss,ece_10,mean_probability,observed_to_expected,accuracy,balanced_accuracy,precision,recall,f1,precision_top_0p005,recall_top_0p005,lift_top_0p005,positives_top_0p005,precision_top_0p01,recall_top_0p01,lift_top_0p01,positives_top_0p01,precision_top_0p02,recall_top_0p02,lift_top_0p02,positives_top_0p02,precision_top_0p05,recall_top_0p05,lift_top_0p05,positives_top_0p05,precision_top_0p1,recall_top_0p1,lift_top_0p1,positives_top_0p1
Pooled firm-disjoint temporal test,Logistic regression,75923,167,0.0021995969600779736,0.5,0.6155948043719309,0.004205325924670684,0.1773907256485374,0.5238895552911249,0.3085779711788598,0.3107775681389378,0.007077721127847332,0.7061364803814391,0.589852095270887,0.0035422832033001526,0.47305389221556887,0.0070319106324269,0.013171239281904034,0.029940119760479042,5.9880239520958085,5.0,0.010536991425523227,0.04790419161676647,4.790419161676647,8.0,0.009219867497332824,0.08383233532934131,4.1916167664670665,14.0,0.005531920498399694,0.12574850299401197,2.5149700598802394,21.0,0.004214796570209291,0.19161676646706588,1.916167664670659,32.0
Pooled firm-disjoint temporal test,DeepCut-inspired neural threshold,75923,167,0.0021995969600779736,0.5,0.6673377860151708,0.004542164258286297,0.19145904978689687,0.5321381899636116,0.3173972111035265,0.31959680806360447,0.006882412166144731,0.6708639015845,0.6169881052088757,0.003758496601359456,0.562874251497006,0.007467132700480598,0.010536991425523227,0.023952095808383235,4.790419161676647,4.0,0.005268495712761613,0.023952095808383235,2.3952095808383236,4.0,0.0026342478563808067,0.023952095808383235,1.1976047904191618,4.0,0.0021073982851046455,0.04790419161676647,0.9580838323353295,8.0,0.005268495712761613,0.23952095808383234,2.3952095808383236,40.0
